author,updated_at,like_count,text,public
@Tammy040,2024-03-29T17:24:05Z,0,"Thank you, God bless you and everyone 🙏 ❤️ I love this song!",True
@videoletra,2024-03-29T17:23:36Z,0,un remix con anuel,True
@LacomercialR,2024-03-29T17:23:31Z,0,""" por fama y dinero"" lo dijo el mismo en ""Ora por Mi "" que había hecho un pacto para eso",True
@juanoliver2874,2024-03-29T17:23:14Z,0,Pediiiiiiiiiiiloo,True
@damianamarialugoarias8891,2024-03-29T17:23:00Z,0,Dios bendiga,True
@BBNER,2024-03-29T17:22:54Z,0,Esto es solo el comienso papa 😎🤙✝️🙌🔥🔥🔥🎵🎶,True
@makijerord1579,2024-03-29T17:22:21Z,0,keda mas k demostrado k yanki es el mejor artista urbano k vio naser el mundo 🌎 bendiciones 🎉infinita❤,True
@ElianeFigueroa-xu2mm,2024-03-29T17:22:18Z,0,Que bueno ver lo que Dios hace en las vidas❤,True
@AlexiEl23Music,2024-03-29T17:21:57Z,1,"LIKE LOS QUE QUIEREN QUE DADDY SIGA HACIENDO MUSIK CRISTIANA , AMEN ❤🙏🏽🙏🏽",True
@kellyjohanamontes4013,2024-03-29T17:21:55Z,0,"mi cangri definitivamente la sacaste del estadio con esta tiradera , me encanta. Muchos te juzgaron por ser un cantante de talla grande y no ser ""Cristiano"" 
q se traguen sus palabras ... eres de lo  mejor ❤",True
@dianaramos4398,2024-03-29T17:21:53Z,0,Hermosa ❤ DTBM,True
@nathyesme9046,2024-03-29T17:21:39Z,0,Me gusta ❤,True
@elyoutubersinfama7293,2024-03-29T17:21:38Z,1,YA NO VEREMOS COLABORAR A DADDY YANKEE Y PESO PLUMA O PAULO LONDRA 😢😢😢😢😢😢😢😢,True
@ElMeloOfficialMusic,2024-03-29T17:21:36Z,1,"Cuando dijo todas las herramientas, NO se equivoco, grande Daddy que reconoció que hay alguien más grande que él. Bendiciones y Gracias hermano.",True
@user-ji3lq8fh4t,2024-03-29T17:21:09Z,0,Q canción más hermosa te admiro desde pequeña Dios te bendiga siempre DY,True
@DylanSaravia17,2024-03-29T17:20:50Z,0,Soy yo católico Daddy yankee,True
@justinfranqui507,2024-03-29T17:20:49Z,0,Wao que unción 🎉❤,True
@sonneltorres1217,2024-03-29T17:20:28Z,2,"Daddy yankee. El máximo exponente la música urbana!. No me alcanzo a imaginar el propósito de Dios en la vida de este hombre, pero se que es muy increíble lo que ara. Máximo respeto y bienvenido al ejército del único Dios, el omnipotente, el todo poderoso el único camino a la verdad y la vida. Va a ser difícil, van a haber caídas y dificultades pero..  todo lo puedo en cristo que me fortalece. ¡ya no hay vuelta atrás! Bendiciones. Estoy muy contento!",True
@whoiam12,2024-03-29T17:20:14Z,0,Tu rap es mucho mucho mejor que cuando cantas raeggeton,True
@mariarosirismendozacano,2024-03-29T17:19:53Z,0,Muchas bendiciones ❤,True
@DylanSaravia17,2024-03-29T17:19:46Z,0,Saludos a Nicaragua,True
@DylanSaravia17,2024-03-29T17:19:36Z,0,Soy Dylan Alexander Saravia,True
@jacquelinelopez2890,2024-03-29T17:19:29Z,0,Excelemte tema❤❤❤,True
@DylanSaravia17,2024-03-29T17:19:22Z,0,Hola Daddy yankee buenos días como estas todos bien gracias,True
@sektorthewarrior6777,2024-03-29T17:18:49Z,0,❤ESTO ES DE BENDICIONES ❤,True
@Paatxuu,2024-03-29T17:18:25Z,0,🔥,True
@angelcastilloproducciones,2024-03-29T17:18:18Z,0,"tremendo Daddy, va a ser de mucha bendición",True
@DylanSaravia17,2024-03-29T17:18:12Z,0,Amén 🙏 la sangre de Cristo tiene poder,True
@DanielPerez-jn7bb,2024-03-29T17:17:30Z,0,Violento agrego a mi lista de biblioteca mua hahahahaha ohhhh siiiiiiiii,True
@wilbertbatista1866,2024-03-29T17:17:19Z,0,⚡️🔥🔥,True
@AnySantosPalacios,2024-03-29T17:16:41Z,0,Increíble!! La primera canción cristiana me encanta Dios te bendiga sigue adelante sin mirar atrás!,True
@ayalamusic,2024-03-29T17:16:39Z,0,El rey del reggaeton trabaja para el rey del universo,True
@FernandoDiaz-eq4tx,2024-03-29T17:16:38Z,0,❤❤❤,True
@aniiittaax,2024-03-29T17:16:33Z,1,❤,True
@DronexLatam,2024-03-29T17:16:19Z,0,🤩,True
@wendycortez7623,2024-03-29T17:15:55Z,0,❤❤❤,True
@804torresrojasholmannicola2,2024-03-29T17:15:20Z,1,DADDY YANKEE  la rompe al 💯💯 y  q siga rompiedo,True
@aniiittaax,2024-03-29T17:15:20Z,0,❤,True
@rodrigocoronel7366,2024-03-29T17:15:16Z,0,Vamoooos daddy bendiciones,True
@hamedmarrero6934,2024-03-29T17:15:10Z,0,Sigue facturando,True
@dionys.g8417,2024-03-29T17:14:46Z,0,Rompio ❤❤,True
@mcquetzal1,2024-03-29T17:14:37Z,0,Como es que la gente no iba a pensar que había vendido su alma si en sus conciertos y videos nunca faltó la símbologia a la cabrá y que eso representaba al más grande del los tiempos porfavor .,True
@geraldineagudelo5746,2024-03-29T17:14:16Z,0,👏🏻,True
@HerstelGTN,2024-03-29T17:13:27Z,0,¡Hacia adelante! Siendo luz en la oscuridad del corazón en necesidad. ¡Brilla!,True
@davedouglas21,2024-03-29T17:12:35Z,0,Brutal raymond!!!,True
@mariafernandarioshenao3483,2024-03-29T17:12:31Z,1,Daddy Que felicidad me da escucharte! Me encanta tu voz adorando a Dios! Que Dios te siga bendiciendo y seas una voz de motivación para todas las personas que te escuchann!!❤ EL MEJOR!!!❤,True
@kellyjohanamontes4013,2024-03-29T17:12:24Z,0,"Soy cristiana y también me gusta el regueton, Daddy Yankee  hace parte de los mejores cantantes del género . Tuve la fortuna de estar en su concierto de despedida . 
y ahora saber q sacó una canción tan bacana como esta y q sigue a Dios me llena de una alegría inmensa .

Excelente tema 🎉",True
@soniacruz1265,2024-03-29T17:12:21Z,0,🙂💕🙏🙏🙏,True
@macedocatriel2302,2024-03-29T17:12:19Z,0,wow....me coloca la piel de gallina increible,True
@anthonydiazportes9006,2024-03-29T17:12:01Z,0,Qué buena canción,True
@m.f-r7650,2024-03-29T17:11:41Z,1,"Otro más que se convierte y manda a los demás para arder en el infierno.
Esa letra demuestra los siguiente: Falta de perdón.

Pero como es DY no ven los mensajes tergiversados que envian estos recien convertidos que sin pasar por un proceso de educación comienzan a predicar y emitir temas incorrectos.",True
@aidagarcia1248,2024-03-29T17:11:41Z,0,"Pa lante Daddy que lo que Dios habló se va a cumplir , me gozo de todo ❤ y se que serás canal de bendición para que muchos vengan a los pies de Cristo !!!!!!!! Dtb papito!!!!! PR está contigo .",True
@jammiemanzanarez1405,2024-03-29T17:11:23Z,0,✨❤️,True
@Eduarodo-numeros-vip,2024-03-29T17:11:00Z,0,Dios bendiga a todas personas que lea este comentario lo que beo que me pones en duda es el  el triangulo que se forma en el video 😟😟😟😟,True
@EstebanAriel01,2024-03-29T17:10:54Z,0,Libre camimo por su sangre🔥🔥🔥,True
@joelgonzalez390,2024-03-29T17:10:44Z,0,"Yo soy oyente de Daddy yankee 
....y tenia tiempo que no escuchaba su Voz tan alegre como antes.
❤❤❤❤",True
@therealFlyKidd,2024-03-29T17:10:42Z,0,Xd,True
@juan45557,2024-03-29T17:10:35Z,0,"Wow que cambio jamas pense ver a un daddy yankee con un mensaje tan limpio que grandeza se me acia imposible que dejara esa arrogancia y orgullo, solo dios puede acer un cambio asin y esto le ace aun mas legendario pero aora del bien , asta me emocione",True
@MariangelSilva,2024-03-29T17:10:21Z,0,"No hay que temer, Él me cuida 🩸🔥",True
@luismelecio9491,2024-03-29T17:10:20Z,0,Villa kennedy en la casa 💪💪💪te seguimos apoyando aqui en VK el ejemplo del case,True
@user-gz3ss2rz1r,2024-03-29T17:10:04Z,0,El mejor de todos los tiempo saludo de Argentina. Que bueno que te entregas a dios bendiciones,True
@MariangelSilva,2024-03-29T17:09:44Z,0,Fire 🔥🩸,True
@RudyEquite-zo6pr,2024-03-29T17:09:43Z,1,❤❤❤❤❤❤👋👋🇬🇹🇬🇹🙏🙏🙏,True
@itsmvbisner196,2024-03-29T17:09:37Z,0,I thought he retired already,True
@albertoflores8071,2024-03-29T17:09:30Z,0,Recordando el tema enciende cuando ya dabas palabra y ahora si con todo bendiciones,True
@megustalamusica5812,2024-03-29T17:09:25Z,1,Con esta cancion Daddy Yankee demuestra que siempre fue talentaso cantando regueton o musica cristiana sigue sacando buenas letras segun el genero en el que esta sabe rapear tener ritmo y decir con musica lo que quiere decir,True
@dasis1779,2024-03-29T17:09:25Z,0,Eres único DADDY YANKEE YOU 😎,True
@SEMCEK,2024-03-29T17:09:11Z,0,Grande el jefe 😎,True
@joelernesto,2024-03-29T17:09:11Z,0,Grandes Verdades Dios te siga bendiciendo hermano Cristo es el Dueño de tu vida,True
@BandaLosChagos,2024-03-29T17:09:08Z,0,"Hiprocrita… cogete un año sabatino estudia la palabra, cúrate, sana, cambia tu vida.. y luego saca musica sacra… CSCHO NO PIERDEN TIEMPO PA CAPTURAR EL PUBLICO CRISTIANO!!! Falso",True
@Eiden-qw7hd,2024-03-29T17:09:07Z,0,😇😇,True
@JoselitoReicing-gv3oo,2024-03-29T17:09:05Z,0,no Abra otro como el Daddy,True
@edwarmotta2499,2024-03-29T17:08:11Z,0,GLORIA al REY JESÚS,True
@user-xj8wk6cm4k,2024-03-29T17:07:37Z,0,Dios lo bendiga y le multiplique su sabiduría para cristo le mando un saludo desde Venezuela Dios te bendiga Raimon ayala,True
@alejandrolopez5265,2024-03-29T17:07:29Z,0,Por más sangre 🩸 de esa Yankee🧨,True
@jeffersonrojas5386,2024-03-29T17:07:16Z,0,🔥,True
@user-nt8cf9ej8o,2024-03-29T17:07:10Z,0,Me alegro tanto seguí a Daddy cuando no era cristiana cuando me convertí oré por los cantantes que me gustaba y veo ahora la repuestas de esas oraciones🎉🎉 sigue Daddy este camino encontramos muchas obstáculos pero la mirada debe estar puesta en Jesús ❤,True
@erikakawasaki6097,2024-03-29T17:06:56Z,0,❤❤❤❤🙏🏽🙏🏽🙏🏽🙏🏽💯💯🌎🌎HERMOSA CANCION LA COMPARTIDO EN MIS REDES SOCIALES Y FAMILIA ...  DEFINITIVAMRNTE ES TU HISTORIA DE COMO DIOS TE AMA Y QUIERE TU ALMA PARA QUE CON TU VOZ LE CANTES ETERNAMENTE ❤❤❤🤗🤗😇😇😇😇😇,True
@gastoncordoba7787,2024-03-29T17:06:53Z,0,Duro y poderoso 🔥🔥🔥📢 no apto para religiosos,True
@heizelalvaradovasquez632,2024-03-29T17:06:30Z,0,Excelente tema!! La salvacion es individual por su gracia!,True
@fernandacueto4605,2024-03-29T17:06:21Z,0,"Gracias daddy, sos un grande! Todo nuestro agradecimiento a Dios nuestro padre a jesucristo nuestra guía, gracias daddy gracias 🙌",True
@EmmanuelArroyo-fq2xp,2024-03-29T17:05:58Z,0,"Durooo, Dios te bendiga daddy❤🔥🔥",True
@moon-qd2fe,2024-03-29T17:05:40Z,0,❤❤❤,True
@mjc1177,2024-03-29T17:05:14Z,0,Why are you being flipped at the end upside down? Are you playing with your Christian audience? @DaddyYankee? Or are you referencing yourself like Peter?,True
@AllahBandz048,2024-03-29T17:04:30Z,0,EL MEJOR DE TODOS LOS TIEMPOS.!,True
@yexymorales,2024-03-29T17:04:25Z,0,Tenemos que llevarlo al numero 1 ❤,True
@leandromamani7137,2024-03-29T17:03:51Z,0,"El que sabe, sabe",True
@jhoxystorres2614,2024-03-29T17:03:49Z,0,Dios la aplica en música cristiana también ❤,True
@venerandocorrales5991,2024-03-29T17:03:32Z,0,Amén Amén gloria a Dios q lindo ver este mensaje me da alegria cuantas almas se van a ganar,True
@Nidaro,2024-03-29T17:03:32Z,1,dijo que se iba retirar.. que falso este señor,True
@joelsalcedo2289,2024-03-29T17:02:14Z,0,Me encanta esta cancion te admiro Raymond Dios te bendiga,True
@analiliavaldiviadominguez6256,2024-03-29T17:01:49Z,0,Hermoso Dios te bendiga,True
@user-le5sm4ft8g,2024-03-29T17:01:45Z,0,Te sigo desde los 90 eres el único artista que sigo y t digo que me siento orgulloso de lo que te as convertido espero que Dios me toque como a ti para seguir tus pasos espero algún día verte otra vez y quiero dy de corazón el barrio siempre va estar bien orgulloso de ti ❤❤,True
@zayatrodriguez5358,2024-03-29T17:01:28Z,0,El tiempo de Dios es Perfecto,True
@BAJOCEROMK1,2024-03-29T17:01:08Z,0,gracias a Dios y a dady por que esto necesitaba el genero,True
@fabio_edition_30,2024-03-29T17:01:05Z,0,🔥🔥,True
@karengarciatobar2103,2024-03-29T17:01:05Z,0,🙌🙌🙌🙌🙌🙌🙌🙌🙌,True
@ernestoarroliga5007,2024-03-29T17:01:04Z,0,EL TRIÁNGULO 🔽 INVERTIDO?🤔,True
@AENETR3S,2024-03-29T17:01:00Z,0,EXELENTE!!!!!,True
@eridaniabatistamaceo7892,2024-03-29T17:00:55Z,0,Que el señor te siga usando 😊🙌🏽🙏🏽,True
@BrainelCedano-pg2zu,2024-03-29T17:00:19Z,0,Un likes todos el k ama a Dios ❤,True
@martinpacheco9845,2024-03-29T16:59:59Z,0,Bravo dady yanky tremendo bienvenido🤗🙏,True
@valentinayara576,2024-03-29T16:59:45Z,0,Dios Les Bendiga A Cada Uno De Ustedes ❤Cristo Los Ama .,True
@eliquinonez6079,2024-03-29T16:59:19Z,0,Gloria a Dios. Bendiciones,True
@rocky-hy5oq,2024-03-29T16:59:12Z,2,Todo comercial porque no te habris otro canal o borras tus videos diabólicos quetenes ? Que pasa quieres seguir cobrando por tus canciones diabólicas anteriores ? Todo pifarra nomas,True
@carlosanton1724,2024-03-29T16:58:56Z,0,No hay que temer ❤ que chida canción 😊,True
@erwinjesusgonzalezordonez9569,2024-03-29T16:58:36Z,0,"Brutal 😍🤩
Ánimo Daddy Yankee 
Dios es Bueno.",True
@Dr.RenyReynoso,2024-03-29T16:58:04Z,0,@DaddyYankee 👏🏼👏🏼👏🏼,True
@yamyomi21,2024-03-29T16:57:47Z,0,"Así que, cuando tengamos alguna necesidad, acerquémonos con confianza al trono de Dios. Él nos ayudará, porque es bueno y nos ama. Hebreos 4:16

Dios te bendiga por siempre Daddy Yankee ♥️✝️",True
@nellyvergara8363,2024-03-29T16:57:38Z,0,"Lindo Daddy, me emocionó tanto el titulo de la canción, es perfecto nuestro Señor Jesucristo dono su sangre para darnos salvación y vida eterna. Gracias x tu madurez y nueva visión , contribuir al reino de nuestro Padre. Bendiciones",True
@user-io4ew7jm5b,2024-03-29T16:57:25Z,0,"Utilizar música mundana, con letras ""cristianas"", no hace un verdadero cristiano. Las cosas como son.


Efesios 5:19 hablando entre vosotros con salmos, himnos y cantos espirituales, cantando y alabando con vuestro corazón al Señor; Hablen entre ustedes con salmos, himnos y cantos espirituales, cantando y alabando con su corazón al Señor.

2 Corintios 5:17 ""De modo que si alguno está en Cristo, nueva criatura (nueva creación) es ; las cosas viejas pasaron, ahora han sido hechas nuevas.""

Romanos 12:2

Reina-Valera 1960

2 No os conforméis a este siglo, sino transformaos por medio de la renovación de vuestro entendimiento, para que comprobéis cuál sea la buena voluntad de Dios, agradable y perfecta.

Apocalipsis 3:15

15 Yo conozco tus obras, que no eres frío ni caliente. ¡Ojalá fueses frío o caliente! 16 Pero porque eres tibio, y no frío ni caliente, te vomitaré de mi boca.


2 Corintios 6:14


No os unáis en yugo desigual con los incrédulos; porque ¿qué compañerismo tiene la justicia con la injusticia? ¿Y qué comunión la luz con las tinieblas?

(No lo digo yo, lo dice la palabra de Dios, Biblia).",True
@JESUSRamirez-nd8vo,2024-03-29T16:56:54Z,1,Dios nos bendiga amen😊,True
@mariajserrano7024,2024-03-29T16:56:39Z,0,Muchas bendiciones hacia adelante lo mejor esta por venir,True
@Lucas-rb6ih,2024-03-29T16:56:31Z,0,"Daddy Yankee cagándose en el público ateo!
Que necesidad de ser invasivos con su creencia prehistórica!",True
@melissavargascruz6893,2024-03-29T16:56:20Z,0,Dios es maravilloso!!! Te felicito no te detengas!!!,True
@carloandresparedesarevalo9669,2024-03-29T16:56:16Z,0,fuego siervo,True
@arielaguilar8775,2024-03-29T16:55:55Z,0,"Ven el Combo de Héctor delgado Daddy, no al de Manny montes tampoco de redimi2,    porfaaa",True
@alexansergamboabatista4854,2024-03-29T16:55:39Z,0,Cristo no vendrá hasta que el evangelio llegue al mundo entero Amén !🙏,True
@DairoValencia,2024-03-29T16:55:38Z,0,Nunca desepcionas Daddy,True
@dark__mile944,2024-03-29T16:55:33Z,3,Soy fan tuya desde que tengo memoria... Desde pequeña yo ya amaba tu musica... Me alegra que sigas tu carrera de cantante... Ahora alabando a Dios❤,True
@DjLeMours,2024-03-29T16:54:59Z,0,CRACKKKK 🔥🔥,True
@Joseduarte40537,2024-03-29T16:54:48Z,1,"Manito soy el pastor José Duarte de Panamá, la gloria  y la honra sea al Señor por tu vida, sigue adelante y no desmyes aca estamos orando por ti 🙏🏻🙋🏻‍♂️🇵🇦",True
@alberyanes9467,2024-03-29T16:54:46Z,0,"Estaría para un Daddy yankee feat redimi2 ❤🎉

Mg a este comentario si estas de acuerdo",True
@raule0022,2024-03-29T16:54:45Z,0,Como es el mundo... antes ya a esta hora musica secular tenia miles y millones pero como es de religión no lo apoyan pero así es la vida.,True
@ElpotencialOficialYoutube,2024-03-29T16:54:40Z,0,"Recuerdo que te escribí por DM diciéndote que sentía que debías convertirte aún yo mismo siendo un pecador y gracias a Dios mira hoy en día, mi artista favorito y mi inspiración está lleno de la mejor sangre",True
@ernestoarroliga5007,2024-03-29T16:54:23Z,1,A MI ME GUSTA DADDY YANKEE PERO NO SE XQ HAY ALGO QUE NO ME CUADRA PERO SÓLO DIOS PUEDE JUZGAR,True
@christianagosto580,2024-03-29T16:54:11Z,0,Dios es grande y hermoso,True
@Gabriela.H,2024-03-29T16:54:03Z,0,Wow gloria a Dios!! 🙏🏼🙌🏼,True
@diegomunoz9153,2024-03-29T16:53:55Z,0,❤🎉,True
@carloandresparedesarevalo9669,2024-03-29T16:53:54Z,0,waooo Fuego 🔥 Remix con farruko,True
@daviddmusicoficial,2024-03-29T16:53:50Z,1,Danny yankee es unos de los cantantes más infravalorados de la música 😢 por sus exelentes temazos debería tener aún más reconocimiento 🥺😢😢,True
@Andrea-ms6kd,2024-03-29T16:53:49Z,0,"AUNQUE TODO EL MUNDO TE DEJARE, JESÚS JAMÁS TE DEJARÁ",True
@patrishjr1831,2024-03-29T16:53:46Z,0,"Ya he tenido varios diálogos con personas que no distinguen a Raymond Ayala de Daddy Yabky,pero acá se ve que Cristo ha echo una bella labor,ojo Yuri invierte mucho en la Calidad de sus producciones por sabe que va por almas no por dinero 😊.Muy buena su canción espero pronto ese video de exelente calidad que hacía Daddy pero con el objetivo de Raymond. BENDICIONES DESDE PANAMÁ.",True
@brayandelcastillo9107,2024-03-29T16:53:38Z,0,El mejor  👏 👍 saludos,True
@alphagonzalez93,2024-03-29T16:53:37Z,0,Jesus el unico Que le dio Muerte a la Muerte uff.😤,True
@shirleysmro2172,2024-03-29T16:53:07Z,0,Wow yo lo que voy es una oración contestada con un mic 🎤 esparciendo el evangelio 🙌🏽🔥 Gloria a mi Dios por lo que está haciendo en su vida,True
@paulauruena568,2024-03-29T16:52:58Z,0,"Leo los comentarios de muchas personas convertidas a Cristo a través del testimonio de Raymond. Que buena pesca! Gloria al REY DE REYES, JESUCRISTO",True
@eddiechicharitomendez8384,2024-03-29T16:52:39Z,0,"❤ Você é um porta-voz das boas novas de nosso Senhor Jesus Cristo!
Saludos desde Brasil 🇧🇷",True
@AnthonySuarez-gs8hd,2024-03-29T16:52:24Z,0,"Brutal , Dios es bueno",True
@davidgallego1995,2024-03-29T16:52:23Z,0,"Nunca me ví en un concierto de Daddy Yankee y ahora... Vos te imaginas un concierto con Daddy Yankee, Funky y Alex Zurdo 🎉",True
@jhonysernaque1498,2024-03-29T16:52:15Z,0,Lo que puedo ver que la gente no ve a Dios  ve a este hombre.,True
@user-rz5xw4gz7w,2024-03-29T16:52:10Z,0,Se esta cumpliendo la palabra de redimi2 hace ya 16 años atras en su cancion declaro,True
@Andrea-ms6kd,2024-03-29T16:52:07Z,0,"DIOS TE BENDIGA, TE GUARDE Y TE LLEVE SIEMPRE EN SUS CAMINOS❤❤❤",True
@Yoelmoralesduarte,2024-03-29T16:52:02Z,0,Que orgulloso estoy de ti bendiciones hermano ❤,True
@Alann838,2024-03-29T16:51:55Z,0,Se nos fue otro grande,True
@MicaelaA-oi8wo,2024-03-29T16:51:53Z,0,Dios te bendiga mi hermano soy tu de hacer años esta por un buen camino muchas bendiciones para ti y tú familiares,True
@kattymora8276,2024-03-29T16:51:51Z,1,OMG creíble sabía que iba a llegar este día Dios te guarde Ray su espíritu te guíe hasta que él venga 🙏🏻🙏🏻🙏🏻🎉🌸,True
@jaimeabouassy5332,2024-03-29T16:51:44Z,1,Saludos mi bro DJ Jaime mix DJ latino DJ jaimuisicmaiflo,True
@Andrea-ms6kd,2024-03-29T16:51:40Z,0,"No te detengas, la recompensa no la da el mundo y sus vanalidades, sino Cristo Jesús que nos amo y derramó su sangre por nosotros, para librarnos del pecado❤❤❤❤🎉🎉🎉",True
@Ospina1606,2024-03-29T16:51:26Z,1,Que Alegria verte adorar a Dios❤❤❤❤❤❤❤❤,True
@zeustc2623,2024-03-29T16:51:20Z,0,gloria a Dios,True
@calebacuna2349,2024-03-29T16:51:13Z,0,Eres un Pablo moderno! Pablo fue un perseguidor y ejecutor en contra del evengelio y después fue un hombre grande en manos del todo poderoso hoy Dios nos permite ver personas q han logrado influenciar el mundo moderno como DY pero es el espíritu santo el q nos da testimonio y puedo sentir a través de El q lo q DY ha manifestado es un arrepentimiento genuino y hoy es un Pablo moderno q con su misma perseverancia así como un día llevaba música para mover carne lascivia y promover pecado ahora su talento llevará vida esperanza amor y lo más importante el mensaje de salvación a gran escala. Q el señor todo poderoso le de más gracia y q la paz de nuestro señor Jesucristo sea con usted DY y su familia.,True
@KiwiReacts,2024-03-29T16:51:01Z,1,13 horas desde q este tema salio y apenas 300 mil visitas? Aaaah pero si esto fuese una tiraera tuviese millones! 🤦🤦🤦,True
@jaimeabouassy5332,2024-03-29T16:50:54Z,1,El mejor,True
@MicaelaA-oi8wo,2024-03-29T16:50:43Z,0,Amén Gloria a Dios,True
@esmeraldanicolas4567,2024-03-29T16:50:39Z,0,Ameeeeen !🎉❤,True
@RealtalkRecords,2024-03-29T16:50:34Z,0,"Dios te bendiga mi hermano! Qué alegría me da, escuchar esas barras para el Reino de nuestro Rey Jesús! ❤❤❤",True
@jorgeeduardomonterovenegas1716,2024-03-29T16:50:13Z,1,Que alegría pronto los consiertos cristiano por todo el mundo dale duro aganar Miles de jóvenes para Cristo,True
@AnthonySuarez-gs8hd,2024-03-29T16:50:03Z,0,"Waoo que hermoso tema , se siente el poder de Dios",True
@rosmeryventura2822,2024-03-29T16:49:28Z,0,Amen gloria a Dios,True
@romeolebron3062,2024-03-29T16:49:26Z,1,"Amen, gracias por hacernos parte de lo que Dios ha hecho en tu vida sigue firme ni un paso atrás 🎉",True
@Jeffreylapara879,2024-03-29T16:49:06Z,0,Bendiciones,True
@user-lc5rn9qo7o,2024-03-29T16:48:56Z,0,aqui los que sigen a daddy yankee desde sus comiensos🥰,True
@ViewtifulLuthor007,2024-03-29T16:48:45Z,0,Gloria a Dios ver a este hombre alabando a Dios,True
@LEOGARCIAOFICIAL,2024-03-29T16:48:03Z,0,POP PERFECTO 🙏,True
@melissapenafiel4967,2024-03-29T16:47:50Z,0,Contigo siempre ❤,True
@jdvaquis8443,2024-03-29T16:47:50Z,0,Está es una Tiradera Cristiana.. O me equivoco?,True
@alangorigoitia7755,2024-03-29T16:47:48Z,0,"De lo más talentoso en este género musical Daddy Yanke, no soy cristiano pero sin dudas sus canciones serán de pleno gusto de quienes tienen esa fe y por q no de quienes no creen también.",True
@walymorales2294,2024-03-29T16:47:27Z,0,Dios te bendiga 😊,True
@lexo38,2024-03-29T16:47:02Z,0,Amén amén gloria a Dios 🙏🏽🙏🏽,True
@360LilBoy,2024-03-29T16:46:48Z,1,"ESE HIP HOP ME ATRAPO VER A YANKEE  EN ESTA FASCETA PENSE QUE SERIA MUY EXTRAÑA, PERO NO LA MADUREZ EN LETRAS SUENA INCOMPARABLE",True
@sherlypech3171,2024-03-29T16:46:29Z,0,Gloria a Dios!!! Él te siga usando,True
@enriquejuangonzalez2448,2024-03-29T16:46:07Z,0,Papa Dios te hara un adorador como David,True
@pablobasilio8390,2024-03-29T16:46:01Z,1,Bendiciones mi hermano que la gracia el amor y la misericordia de DIOS guarde siempre de ti y tu hermosa familia,True
@user-lc5rn9qo7o,2024-03-29T16:45:56Z,0,me encantooo,True
@rosacollazo9524,2024-03-29T16:45:30Z,0,Amen Proposito De Dios ❤😊muchas Bendiciones,True
@estebanjimeneztorres2648,2024-03-29T16:45:21Z,0,"Ufff que temazo raymond😬👌que Dios te use como un instrumento y puedas usar la musica,como un canal de bendición 🙌 Fuimos salvos por su sangre 🙏",True
@yessycolli,2024-03-29T16:45:08Z,0,Dios te bendiga desde 🇨🇱 🙏❤️,True
@MrKatacroker,2024-03-29T16:44:43Z,0,Vaya mierdaca!!! 👿👿👿👿,True
@karontethebarber,2024-03-29T16:44:11Z,0,Wao solo Cristo puede hacerlo❤,True
@yrenemedrano8550,2024-03-29T16:44:07Z,0,Que nocaoooo para el enemigo Dios te bendiga Yanki❤❤,True
@AnthonyMartinez-yh1bz,2024-03-29T16:44:03Z,0,👀👌👏🙏🎶,True
@PoematevoyLapesadilla-yh2rv,2024-03-29T16:44:01Z,0,❤,True
@deborahrhani9532,2024-03-29T16:43:59Z,0,😍😍😍😍😍😍😍😍,True
@brancaanndrade3796,2024-03-29T16:43:53Z,0,"Que hermosa alabanza, es clara la presencia de Dios a través de estas letras. Dios los bendiga, que vengan más alabanzas!!! ❤️❤️❤️❤️",True
@elchallrd,2024-03-29T16:43:39Z,0,Un opk al diablo 👿 ganó el creador papá dios bendiga,True
@katherinealejo7233,2024-03-29T16:43:17Z,0,Amén que tu voz llegue a tocar tanto jóvenes que están en depresión y necesidad de conocer Al Salvador jesus el mesia.,True
@amymejiagalva9542,2024-03-29T16:43:15Z,0,"Tan hermoso, me encantó, bendiciones daddy sigue así ese es el mejor camino 😇🙏😍",True
@user-le5bk1jq2t,2024-03-29T16:43:06Z,0,❤,True
@srfranyt3783,2024-03-29T16:43:05Z,1,volvio el del barrio 😈😈😈😈😈,True
@MiguelMorales-fd2eh,2024-03-29T16:42:57Z,0,Quítate los lentes al menos para que te crean tu blasfemia,True
@MRFANTASTIC21,2024-03-29T16:42:21Z,1,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,True
@Ismael-ov2gd,2024-03-29T16:42:20Z,0,No que ya se retiro,True
@saraveronicamoralesposada4880,2024-03-29T16:42:19Z,0,Un espectáculo!!! 🤍🙏🏼,True
@joaquinyvale4118,2024-03-29T16:42:09Z,0,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉 Dios te bendiga Daddy,True
@yeiabreuoficial7406,2024-03-29T16:41:52Z,0,Durisimooooooooo DY 🎉,True
@luiseduardoguerreropalomin824,2024-03-29T16:41:43Z,1,Wuaoo que temon dios te bendiga bro 🎉,True
@arquimedesrodriguez3785,2024-03-29T16:41:37Z,0,Esta demasiado brutal 👼🏻❤️👍,True
@SantiagoMejia-dl7vv,2024-03-29T16:41:33Z,1,DY ✨siempre seguirás siendo el mejor artista del del género y también mundo 🌎,True
@TripleT666,2024-03-29T16:41:18Z,0,"No veo ningún cambio. Ya había escuchado algunas canciones así antes de  ""convertirse"" (6 de enero, yo contra ti, ora por mi)",True
@EstibenRosa,2024-03-29T16:41:09Z,0,Amén,True
