author,updated_at,like_count,text,public
@Cantgetright-ee9th,2023-10-04T04:02:02Z,0,Garbage period. Not music,True
@Cantgetright-ee9th,2023-10-04T04:01:33Z,0,Hey Kermit the frog. Humanity is on a death bed.,True
@amykorhonen2428,2023-10-04T02:23:36Z,0,❤ nice one,True
@susanczajkowskyj2671,2023-10-04T00:08:08Z,0,WOW,True
@alexandrugeorge8681,2023-10-03T14:44:26Z,0,"how can you not love him, bruh?! :))",True
@williamjones7640,2023-10-03T08:03:44Z,0,This is fucking incredible,True
@The_Gallowglass,2023-10-03T06:09:57Z,0,"This guy looks like Shia LeBoeuf in his drug addled hobo days, over-singing to recycled background music, while walking through a pseudo retro house. Must be the new bread and circuses for the masses.",True
@rahulgarrix,2023-10-03T06:05:20Z,0,I'm from india you are the my favourite singer i love you❤❤❤❤,True
@Oren0614,2023-10-03T05:54:42Z,0,aint no way this video has 29k likes and only 50 dislikes.. youtube is a scam,True
@luisangelsaldanahernandez2721,2023-10-03T05:29:31Z,0,Thiss iss amaizing posty!!,True
@narcssuckass,2023-10-03T03:58:25Z,0,Posty is an Empath ❤ High energy compassion and a good heart,True
@narcssuckass,2023-10-03T03:48:36Z,0,Posty for life!,True
@altaccount500,2023-10-02T23:56:23Z,0,30k like btw,True
@cleidersergiorodrigues,2023-10-02T17:36:16Z,0,"poh man, mut sab",True
@kimlynn3084,2023-10-02T16:16:16Z,0,hey posty I miss u & love you,True
@EdmundCh,2023-10-02T10:23:35Z,0,love the transition from Green Thumb to Something Real.,True
@NaturalNexus,2023-10-02T08:34:14Z,0,Pls play Apex with Timmy again. I know ur busy but pls.,True
@shaytahani2738,2023-10-02T02:51:19Z,0,Woah this is a different level of posty,True
@newguy6935,2023-10-01T20:55:06Z,0,Absolutely too much drama. Yuuuuk!,True
@QuintonSmith1,2023-10-01T20:34:53Z,1,RIP Posty we loved you❤️,True
@dawn56667,2023-10-01T19:24:29Z,174,Ok so im 57 and im sorry to say that i only just discovered this PHENOMINAL PERSON a few months ago... he seems to truly love his fans has a selfless nature about him and im discovering that i truly am enjoying his music and interviews. WHY did it take me this long ???? The exploring is not over is has jist begun. 😊,True
@rbdumencel1150,2023-10-01T15:22:36Z,0,Good song,True
@user-go4lz2xx5z,2023-10-01T04:43:46Z,0,개직이네,True
@BRoyal1908,2023-10-01T04:36:39Z,19,"Best album by far you’ve ever made. I feel your soul poured out in every song, in every lyric Thank you. Music heals my soul. This album back to back is timeless. This is AUSTIN 🗝️❤️🎶🎶🪽🪽",True
@jixxxxer17,2023-10-01T03:25:54Z,29,"Holy Shit this guy just keeps pulling it out and pulling it out and the energy it takes to sing like this is simple remarkable.  He just drains himself with the emotion he pulls out and doing this in front of all these people on set, he ain't just singing in the damn shower,  What a talent !",True
@jorgerobles9731,2023-10-01T01:44:28Z,0,Te amo posti!!,True
@doctaj.2571,2023-10-01T01:42:46Z,0,God fuckin damn bro....,True
@riansuniverse,2023-09-30T10:43:01Z,1,We need an official video for something real,True
@npenalver9503,2023-09-30T08:05:57Z,0,"Just love your music 🔥💥✨
You are singing with all your emotions & that touches me straight to my ❤️
Cause i can relate to a lot. 
And listening to your songs helps me to heal. 🎸🎤🎶❤️🤯🥰",True
@dr3wsskii12,2023-09-30T03:36:42Z,0,Proud of you!,True
@EthanolGuzzler,2023-09-30T03:31:45Z,0,Your so fucken cool 😎,True
@EthanolGuzzler,2023-09-30T03:28:46Z,0,What a hard worker.,True
@MrBrandonchristian85,2023-09-30T00:43:52Z,0,https://youtu.be/Z8T1YzA0u-Y?si=3g3MI8rI03G3YxFL,True
@rodnarok6945,2023-09-29T21:40:28Z,0,I think this is his best album ever,True
@tusharnaxane9773,2023-09-29T19:42:15Z,0,I wish I could give more than one like.,True
@ayoash23973,2023-09-29T19:30:50Z,3,"The reason I love Post Malone and his music is because it really helps illustrate depression and the wanting to change for the better. I was able to heal and strengthen myself by getting closer to God and my faith and I was able to shift my perception, change my circle, and modify my behaviors to create a different path. When I hear his music, it reminds me of the d3@ath of my old self and truly how much better my life is. I feel his pain and remembering my own pain helps me truly appreciate and want to live this life, finally.",True
@vaisakhmurali1920,2023-09-29T13:15:14Z,0,❤❤❤,True
@zeffthekiller_hkd,2023-09-29T04:26:36Z,4,Post Malone's electrifying live performance in AUSTIN is an absolute must-watch! 🔥🎤 #PostMaloneLive #MusicMagic,True
@elijah5824,2023-09-29T02:22:45Z,0,I listen to it all the time,True
@elijah5824,2023-09-29T02:22:20Z,0,I love your videos,True
@adrians1059,2023-09-28T23:58:17Z,0,I love your songs man <3 you are the best,True
@sashastanfill4916,2023-09-28T22:38:03Z,0,I keep telling myself to stop listening to Austin eveytime I get in my car but it’s literally the only thing I want to listen to   I’m so blown away.  So blown away😮,True
@Michele-tw3xo,2023-09-28T21:20:23Z,0,God damn man! Dude had me crying within f****** seconds! 😳,True
@adiangrovey,2023-09-28T17:40:39Z,0,This is great.,True
@cabellero1120,2023-09-28T14:05:17Z,3,"The first time I saw this video, I teared up! I'd been feeling really depressed.
When I saw this I cried, it was oddly comforting.

This is Definitely better than the album cut!
He sings his heart out in here!

You can hear pain, frustration, heartbreak in his voice!

"" I'd remove my tattoos if that's cool to you!""

You're Cool, Bro",True
@cabellero1120,2023-09-28T13:57:00Z,1,"I like so much of his music...
I find it oddly comforting, especially when I'm down!

1 song that gets me every time is Love/Hate Letter to Alcohol!
I also like Wow and Circles...

Posty Is just a gifted man..His voice gets me!",True
@Manish_Kohad,2023-09-28T10:52:46Z,2,Nerve soothing music,True
@mehedihasanjim9758,2023-09-28T07:54:08Z,0,"We badly need an official video for ""green thumb""",True
@postmaIone,2023-09-28T03:54:40Z,0,!!,True
@vultureboneflute6990,2023-09-28T03:54:18Z,0,"I find, I'm always late to the party. You are absolutely amazing. I was hearing your songs and I was like ""who is that?"" And it was you. Dude, if I was a heavy weight fighter, you would do my intro music",True
@AthenaDandan,2023-09-28T02:33:42Z,2,Masterpiece,True
@zeffthekiller_hkd,2023-09-28T00:51:04Z,1,"Post Malone absolutely killed it in his live performance of 'AUSTIN'! 🔥🎤 Vevo, you always bring the best to us!",True
@mycologymadeeasy5585,2023-09-28T00:38:21Z,0,I feel like posty is my best friend and we've never met lol hopefully someday before im dead n gone,True
@jeffmore2549,2023-09-27T19:01:38Z,0,Could you imagine hanging out  with him for six weekends and then never hearing from him again. Wow! It's like you met a angel.,True
@brianmuoki2394,2023-09-27T11:52:24Z,0,Bro would easily destroy the superbowl half-time show. Thanks Austin.,True
@red_skull2021,2023-09-27T10:00:35Z,0,bro ur concert in Charlotte was amazing! I will never forget that.,True
@zeffthekiller_hkd,2023-09-27T07:14:44Z,6,Post Malone's electrifying live performance in AUSTIN is a must-watch! 🔥🎤 Vevo brings the stage to life!,True
@michaelgates4917,2023-09-27T01:15:15Z,1,Post’s vocals are out of this world on Austin❤,True
@lorenamc4684,2023-09-27T00:40:59Z,0,💗,True
@PPOMusic,2023-09-27T00:37:58Z,0,I like song - from Myanmar 🇲🇲,True
@sharadhamagar-tp4cw,2023-09-26T22:48:03Z,0,Good & Great😮,True
@klokioklok,2023-09-26T20:48:49Z,0,Awesome performance,True
@xspeedxs,2023-09-26T20:38:57Z,0,Dolby atmos its crazy with this song! imersive total,True
@Armaunii,2023-09-26T20:30:47Z,0,Pop,True
@lauras7817,2023-09-26T13:30:55Z,6,"🎶 This artist's range of music is simply enchanting, like a kaleidoscope of colors 🌈",True
@chonnapaguican3026,2023-09-26T13:26:25Z,0,😌♥️,True
@erickmartins9510,2023-09-26T07:22:00Z,0,why man? why men has to live with this broken heart,True
@mickiegriffin825,2023-09-26T01:33:16Z,0,😊❤❤❤😊,True
@Repeatit67,2023-09-25T17:11:41Z,0,👌,True
@WJH119,2023-09-25T05:00:21Z,2,So amazed how he sings soooo perfectly even after those cigs deadass Austin is unstoppable,True
@WJH119,2023-09-25T04:33:33Z,0,CHILLS,True
@hoangphongnguyen9822,2023-09-25T03:48:07Z,0,Great songs!,True
@SG8_888,2023-09-24T22:35:02Z,0,새벽에 나가서 담배피고싶은 감성,True
@squiesh7055,2023-09-24T21:32:07Z,0,this shit slaps.,True
@WJH119,2023-09-24T20:21:01Z,0,HES SO HOT,True
@Almostoogood,2023-09-24T11:56:41Z,1,Amazing,True
@WJH119,2023-09-24T11:06:31Z,0,I still can’t get a over his weight transformation wowww also green thumb gave me chills,True
@WJH119,2023-09-24T10:58:32Z,0,Call me crazy but this his best album to date because it shows how versatile Austin is,True
@qqworld7755,2023-09-24T07:34:37Z,0,Love you boss your really amazing ✨🖤😎,True
@cabellero1120,2023-09-24T01:29:42Z,24,"I Love this song!!
I think lots of people could relate to this!

so much frustration, pain in his voice

Posty Is just a talented man!",True
@chasemiller3219,2023-09-23T08:06:01Z,0,Post I feel you on so many different levels. I can tell you are going through a lot. So much money and fake love it’s driving you crazy. Just know the ones going through the same thing as you understand your music and is a release of energy. Keep doing you man you are helping me fight my demons,True
@joshfortruth,2023-09-23T03:30:24Z,1,thank you for putting your soul into this,True
@donmak7552,2023-09-23T01:49:41Z,1,Post is one of the very very few main stream artist of modern times i feel is a real star,True
@ysantacruz80,2023-09-23T00:57:13Z,1,"Me encanta, es un excelente trabajo, cargado de mucha originalidad, de mucha expresividad. ¡Excelente Malone!",True
@sherd2239,2023-09-22T23:49:18Z,0,So whose running this....another joker that thinks the next person has no feelings so let's be Post and dry others....,True
@mikeross5468,2023-09-22T20:08:37Z,0,"I fukin crying after hearing this 
Vodca and a bogie",True
@ines.s.a.,2023-09-22T19:45:22Z,0,Wow ❤️‍🔥,True
@gysellozano4091,2023-09-22T16:50:03Z,0, LOVE! 🥰,True
@MotivationReggaeMusic,2023-09-22T16:11:55Z,0,House Album.. 😂😂😂,True
@gleffler9313,2023-09-22T15:45:29Z,0,♥️♥️,True
@helpmeplzok40134,2023-09-22T15:36:46Z,1,listen this music walking around the park，my tears falling down.  this guy sooo nice,True
@LVspot,2023-09-22T13:42:53Z,0,happy to life  better to end care fully dear end love u soooooooo end not like taxi girls on miaxciiiii life booobs,True
@user-pm6qr8xs4t,2023-09-22T10:37:07Z,0,รัก ❤,True
@georgiatalley4246,2023-09-22T03:56:50Z,0,Post Malone never disappoints   Amazing Thank you for keeping it real Post!,True
@mykesystem879,2023-09-22T03:45:43Z,0,From white iverson to this song! Mindblown by his transition 🤯😱🔥🔥🔥,True
@user-jz2bq3xw9u,2023-09-21T22:33:32Z,0,"Trust in Jesus, Hell is real and eternal! This is what the Bible says about it.. 
""The Son of Man will send out his angels, and they will weed out of his kingdom everything that causes sin and all who do evil. They will throw them into the blazing furnace, where there will be weeping and gnashing of teeth."" Matthew 13: 41-42
Jesus Christ is the only way to heaven ""I am the way, the truth, and the life no one comes to the father but by me.""  John 14:6   Ask God to reveal this to you- He will! 
""For all have sinned and fall short of the glory of God."" Romans 3:23 ADMIT THAT YOU'RE A SINNER. We've all broken God's laws and ten commandments.. ""Thou shalt not lie, steal, covet, dishonor parents, take God's name in vain..""(Exodus 20) We do not have righteousness on our own to get to heaven, ""God made him (Jesus) who had no sin to be sin for us, so that in him we might become the righteousness of God."" 2 Cor. 5:21 Godly sorrow leads to genuine repentance for sinning against the righteous God and there is a change of heart, we change our mind and God changes our hearts and regenerates us from the inside out. God is deadly serious about sin, when we genuinely repent we hate sin just as God hates it, and we turn away from it.
""But God commended His love toward us, in that while we were yet sinners Christ died for us."" Romans 5:8 BELIEVE IN YOUR HEART THAT JESUS CHRIST DIED FOR YOUR SINS, WAS BURIED, AND THAT GOD RAISED JESUS FROM THE DEAD. This is trusting with all of your heart that Jesus Christ is who he said he was. He saves us from sin and hell and brings us into a relationship with him. We become God's children. We are saved from hell, eternal death.
""For whosoever shall call on the name of the Lord shall be saved."" Romans 10:13 CALL UPON THE NAME OF THE LORD. Every single person who ever lived since Adam will bend their knee and confess with their mouth that Jesus Christ is Lord, the Lord of Lords and the King of Kings.
Read the Bible, Walk with the Lord and give your life to Him!",True
@user-ev8pt8gv8j,2023-09-21T19:13:09Z,0,😮‍💨😮‍💨😮‍💨he has never disappointed me when it cmes to music...,True
@rishlal1425,2023-09-21T07:55:12Z,0,"man if posty knew how much his music and himself meant to me, that would make my year. I just wanna meet this guy haha, I want him to know how much of an effect he’s had on my life and my feelings, everything he’s done as an artist and a person, he’s truly one of a kind in my eyes for real. He helped me in so many ways emotionally, with my happiness, and just letting myself relate to someone who’s completely an outsider to my environment, meaning my life. I hope the best for you Austin and all the success that follows is because of how you are as a person and the work you’ve put in. I love you mane, never stop bro ❤️",True
@ATS-LEE,2023-09-21T07:43:06Z,1,Thankyou Post Malone ❤️,True
@lukaszlewandowski3808,2023-09-21T02:51:50Z,1,Most Palone.,True
@sunrisevibes7638,2023-09-21T01:13:40Z,6,"Your songs are masterpieces Austin, they help me so much through life,  I hope you help guide many on a good path with music and that music is teaching them to be good, aware, to trust in themselves, to be people worth trusting, and know there's others out there who have felt the deepest lows and want to hold out a hand of help, just waiting for someone to reach back, I know what it's like calling out in pain and sorrow & no one answers, but that's why in the darkest night, you become the light, & become that light that you didn't have for others, because love means more when you share it.",True
@adigunkayode6210,2023-09-21T00:56:13Z,0,The best to ever do it,True
@AD-2020,2023-09-21T00:31:40Z,0,"Thanks bro, you are cool to me.  From Austin (Australia)",True
@gabrielaguerra9462,2023-09-21T00:03:51Z,0,😢❤✨✨✨,True
@operaboss,2023-09-20T23:48:22Z,0,❤,True
@CRK711,2023-09-20T22:51:17Z,0,Sound is good love the lyrics but I want to know how long did it take to wrote and I wood erase it from my temple 😂😢😅😮😊🎉😢,True
@pameladundas4883,2023-09-20T21:36:38Z,0,"He always gives me ,an O😮",True
@daianacbarrios,2023-09-20T18:23:04Z,2,"Después de tener un día no tan bueno, vengo a escuchar a Posty, siento consuelo al ver este live performance, gracias Austin, esto se siente un abrazo al alma💛",True
@frankvaladez180,2023-09-20T17:54:02Z,0,Excelente canción 👌🏽,True
@rezzrezzz3940,2023-09-20T16:29:43Z,0,Second part made me cry fam..,True
@123Dravya,2023-09-20T13:22:36Z,0,Just live life Now❤,True
@onegang1281,2023-09-20T11:51:27Z,0,"no those gangshit,  this is a real malone",True
@anuragbamne2991,2023-09-20T08:09:55Z,0,Green Thumb is such a hauntingly beautiful song. Probably the best song for me on the album.,True
@roobin723,2023-09-20T03:42:37Z,4,Only loyal fan of posty can understand the depth of words of post Malone ❤,True
@johnneedham3976,2023-09-19T20:09:14Z,0,I love you Austin!!!! I wish we were best friends!!,True
@sivirax1670,2023-09-19T19:44:42Z,0,That was... just perfect. What a fking great arttist 4 real.,True
@danidailey,2023-09-19T19:30:58Z,1,POSTY 🙌🏼,True
@dawitbirhanu2887,2023-09-19T19:08:40Z,0,Pls get back to your rap album 😢,True
@Maximus.E,2023-09-19T17:49:11Z,0,"I just witnessed first hand his concert 2 days ago and it was beyong amazing. the performance, emotion and pureness of his voice will give you chills. his LIVE always give you chills.",True
@konigna1331,2023-09-19T17:07:14Z,4,Espetacular ❤,True
@milad5592,2023-09-19T16:40:39Z,0,Damn...such a talent❤️,True
@shayanasmith2165,2023-09-19T14:41:40Z,0,"Love the new music and live performances like, DAMN! Love it!",True
@JenniferIsrael-ed6wd,2023-09-19T14:35:58Z,0,Posty- your songs seem so personal.... love the album.,True
@yourmandiayour8700,2023-09-19T10:53:51Z,1,the deep song in my heart. post malone you are the best,True
@rosanepereirarabelo6949,2023-09-19T05:18:01Z,0,Tem algum vídeo com tradução?,True
@samwinston2118,2023-09-19T00:57:26Z,0,"Post we need this song done again:

https://youtu.be/XWr2VZiov_A?si=-ViGdOOWJMpY2q_k",True
@erickjuarez8454,2023-09-19T00:23:51Z,1,Te vi en México y estuvo bien chingón,True
@Gvb123,2023-09-18T20:54:51Z,0,Fucking amazing.,True
@isaacchimoba6803,2023-09-18T18:40:32Z,0,This is just amazing master piece 🎉🎉🎉,True
@LS-uu1bx,2023-09-18T18:07:39Z,0,So full of emotions i cant hardly breathe 🥺🙏💜😍🫶🖤 love U very much!!!,True
@sirroche4639,2023-09-18T16:22:53Z,0,that tone! Holy shit!,True
@stevenator22,2023-09-18T11:01:42Z,17,I was front row at your concert in Bangkok. It was one of the best experiences I had in the last years. Thank you Austin for beeing around.,True
@juliecarroll2426,2023-09-18T08:15:11Z,1,https://www.youtube.com/watch?v=asmkxLiGYDk,True
@nathz2020,2023-09-18T07:54:03Z,0,the overdrive its bring me back memories,True
@eumaeusroyal2338,2023-09-18T07:03:20Z,1,❤I have tumor . And his music makes me feel this should be the right treatment 😢,True
@user-ff4ye9ik8e,2023-09-18T05:06:27Z,1,yoiuramazing,True
@florianchan3052,2023-09-18T04:08:59Z,0,Posty is the ultimate gentle giwnt,True
@ryanadamson1120,2023-09-18T03:13:11Z,0,"I’d do anything, To be cool with you 😏",True
@kristinamijares1012,2023-09-18T02:33:14Z,0,"Effortlessly Amazing Album.
This is what you call good music with deep meaning.
Always been your fan Austin aka Post Malone ❤❤❤",True
@augustocabrera8013,2023-09-18T00:23:31Z,0,7:03 He was about to fall,True
@MarcoAntonio-uf9yq,2023-09-17T20:27:44Z,0,"Já está música, é interessante! Boa de se ouvir.😅 Jacquelline Sittimy.😅",True
@MarcoAntonio-uf9yq,2023-09-17T20:23:39Z,2,Lindíssima está música!❤ Jacquelline Sittimy.,True
@jacintahohipa1395,2023-09-17T20:11:52Z,0,ITzAustin we love you from nz,True
@shayadrai6555,2023-09-17T19:43:54Z,0,"I know this might sound too much but trust me, posty songs always make me feel sane.😅",True
@TheTrapIsStupid,2023-09-17T18:39:51Z,0,#TheTrapIsStupid,True
@jeanalsamman4698,2023-09-17T16:56:36Z,0,"❤️ ROCK SHIZAM STREAM ⭐️ STAR
pOSty we need RINGTONES mode .",True
@berlin6867,2023-09-17T15:18:30Z,0,❤,True
@EzTommy,2023-09-17T12:16:25Z,0,He really put His soul into the song,True
@ryizzle200,2023-09-17T12:14:25Z,0,I wish you I could support my friends and I wish I had the details to support his kids foundation.,True
@breanabear4,2023-09-17T04:51:58Z,0,stahp smoking...jeez,True
@chloeboehm1455,2023-09-17T03:13:24Z,0,Ability to be so serious with delivery yet lyrically is playful and heard. I think all of us hear you if we really listen. Truly a cancerian dream lol.,True
@privatejoyce0999,2023-09-17T02:45:00Z,0,"Soooo excited tomorrow for your concert here in Philippines 🇵🇭🇵🇭🇵🇭 POST MALONE "" IF Y'ALL WEREN'T HERE, I'D BE CRYING CONCERT""  WELCOME TO THE PHILIPPINES ❤❤❤🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭😍",True
@jennlove-36,2023-09-17T00:35:34Z,0,This dude is unbelievable ❤❤,True
@peanutler104,2023-09-17T00:20:54Z,0,"Dear Post Malone:

Please do more rock!",True
@martisworld1328,2023-09-16T23:46:19Z,0,I love love him. He's so real,True
@lukasbarnes4905,2023-09-16T23:04:03Z,0,oops 9:36 / 10:39 drops his mic,True
@warganzan,2023-09-16T20:11:58Z,0,wow this is great music!,True
@user-ji2sb9yj4w,2023-09-16T20:09:30Z,0,❤😢,True
@alexandracastaneda5172,2023-09-16T17:48:50Z,0,Que hermosa música bombón,True
@CACG95,2023-09-16T14:30:17Z,1,"To whoever is reading this keep going, you're doing fine! 

No matter how slow your progress, each new week is filled with tin steps forward.

Be proud of yourself you got this..",True
@WhereOceansMeeet,2023-09-16T13:32:13Z,0,"I'm not a massive fan of this genre of music since I usually listen to metalcore, post-hardcore, punk, and grunge, but PM's singing songs sit really well with me over his more hip hop songs. But that is completely a subjective opinion. That said, the bloke has a good voice and this was worth the ten minutes it took to watch and likely the three weeks it took to create. Cheers!",True
@jaclynfoster4511,2023-09-16T12:36:34Z,1,"This is a musical masterpiece. I am new to Postie's music because...well my own ignorance. I judged. I judged him by his appearance and wow, what a mistake. I myself have been judged by my appearance for my whole life post puberty. It is hurtful, damaging, ignorant, and it's unacceptable. I want to apologize for doing the same thing to Post Malone that was done to me causing irreparable damage to my self esteem and the way I have valued myself since I was 11 years old. I'm 42 now and people still judge and label me  based on my appearance. I will never let myself do that to another human being ever again. 
This man is a genius. A true musician. A gentleman. A beautiful human being. A legend. Go Postie go!!",True
@Rickk001,2023-09-16T11:40:21Z,0,"the best on actually, it's surreal! your voice makes me chill and give me hope! keep on my idol ❤",True
@Hunterishunting,2023-09-16T05:26:59Z,0,This. Was. A. MASTERPIECE.,True
@Capivarinha,2023-09-16T02:22:34Z,0,❤❤❤ the best we have  ❤❤❤,True
@capivarinhaartista7844,2023-09-16T02:21:37Z,0,the best we have  ❤❤❤,True
@thailor,2023-09-16T02:05:05Z,0,"Brother you done came a long way from ""White Iverson"" you're truly a musician.",True
@user-du4tm7xz5h,2023-09-16T01:19:48Z,0,Antonio 🐙👻🚤🚤🚤🚤🚤🚤🚤😃😗😙😚😘🥰,True
@madferit5003,2023-09-16T00:08:10Z,0,Benzema,True
@NobodyHome.-.,2023-09-15T23:56:20Z,0,Yess❤❤,True
@pablo89k93,2023-09-15T19:24:45Z,0,💥💥💥💥💥💥💥💥👏👏,True
@mikylequizon,2023-09-15T19:04:56Z,2,Solid nito 😮,True
@d_s-1623,2023-09-15T16:22:10Z,0,"Idk why but i really loved Post Malone  songs ❤
Heal up Malone❤ as you've also heal us.",True
@titadaday2023,2023-09-15T14:55:46Z,0,"Post Malone, notice me please 🥰 I really like your songs...🥰",True
@rebeccafalconer9325,2023-09-15T14:42:31Z,0,"By the way Austin, you are a very attractive handsome and kind hearted soul! Beautiful inside and out!! ❤",True
@Devils_Advocate0001,2023-09-15T12:52:22Z,0,I want your jacket.,True
@stiksandstones,2023-09-15T11:43:21Z,2,"With every listen of this album, it gets better and better.",True
@Giggles915,2023-09-15T11:37:25Z,0,,True
@rosesanjose8555,2023-09-15T10:38:23Z,0,"im always 🎧🎶 love his voice so much ❤️ is there a chance he would come to manila 😊
im sure ticket gone so fast 😅",True
@ashlinfenton5745,2023-09-15T10:30:01Z,0,Just gets better and better!,True
@anthonymoore2898,2023-09-15T09:36:27Z,0,Good song,True
@sissiprincess9986,2023-09-15T09:25:42Z,0,N°1❤,True
@user-ep3ec6bu3s,2023-09-15T05:42:59Z,0,Drop more LSD in his cup,True
@BipolarSunshine05,2023-09-15T04:13:30Z,0,Still my favorite artist 🎨🎭,True
@MarcoAntonio-uf9yq,2023-09-15T03:29:43Z,3,"Musicao! Vale a pena ouvir, só podia ser o Post Malone, para lançar esse sucesso.Jacquelline Sittimy.❤",True
@user-bx1ut2dm8e,2023-09-15T03:18:00Z,0,Oh my I’m in love with your song you can be cool to me 🍑,True
@ericmahoney9606,2023-09-15T02:38:22Z,1,I wish Post would perform on my roof! LOL How cool.,True
@SurpassTheDayOff,2023-09-15T00:18:06Z,0,"""Something Real"" Reminds me of the time I used to freestyle rap.",True
@danielgonzalez5485,2023-09-14T23:29:14Z,0,hey post malone improves i like you i do,True
@tallmilwaukee4452,2023-09-14T18:30:56Z,0,Glad to see you're taking better care of yourself! Medicating from your woes only robs you of more time ❤,True
@RRF211,2023-09-14T16:51:24Z,0,Thx Austin 🎉🎉🎉🎉 Also hauntingly cinematic sex appeal and devouring of past seasons demons. Superb production ❤,True
@rocketman2192,2023-09-14T16:36:06Z,0,Malone pls dnt die.......we all need you💗💗,True
@MYDARA666,2023-09-14T14:44:03Z,0,Love you malone ❤,True
@jeanlima1375,2023-09-14T08:16:22Z,9,"Vengo regresando del concierto que dio en México en el Foro Sol y me encuentro con esta joya... definitivamente de las mejores experiencias que he tenido, GRANDE POSTY!!!!


Pd: El problema ahora es que tengo depresión Post - Concierto 😭😭😭",True
@Icecream24392,2023-09-14T07:14:07Z,0,Welcome to 🇹🇭,True
@tulsideve8199,2023-09-14T06:14:37Z,0,The boy is somethin real! ❤️‍🔥❤️‍🔥❤️‍🔥,True
@someone-nf1lw,2023-09-14T05:19:54Z,0,I'm addicted to this drug,True
@bethiaegeler9877,2023-09-14T04:37:58Z,0,❤️,True
@prasomchok,2023-09-14T03:47:55Z,0,Love U from Thailand,True
@adford380,2023-09-14T03:05:58Z,0,how come post always walks like how i feel i run in my dreams? like my legs dont want to work lmao,True
@joelcuevas8508,2023-09-14T01:59:24Z,1,Underrated album. It was phenomenal!,True
@LupitavargasG,2023-09-14T00:50:41Z,109,"When my dad passed away I took refuge in your music. Your songs have really saved my life, you are incredible. I love you posty🌻🇲🇽",True
@glennusher4160,2023-09-14T00:30:48Z,0,"Post malone gets better and better,.., have to give him props..",True
@mariaayalareyes8880,2023-09-13T23:31:20Z,0,i love this man sm,True
@unkill123,2023-09-13T19:55:15Z,0,I’ve been listening to u for like 7 years,True
@kenzlol7683,2023-09-13T19:17:48Z,6,"I love the entire album, but green thumb gets me every time. It is soo good and makes me tear up!",True
@shanemorgan8910,2023-09-13T17:45:07Z,0,Never purposely listened to Post Malone until yesterday with this album. It’s beautiful and tragic.,True
@manuelfuentes7591,2023-09-13T17:43:56Z,0,"so good man "" something real"", reminds me of some freddy mixed with a perfect michael.... your talent is pure man, merci beaucoup !!!",True
@bestworldeverready,2023-09-13T17:20:01Z,0,I love you bro  I wish I can meet you in person 😓😓🙏,True
@janedunn1356,2023-09-13T17:19:14Z,0,😢❤,True
@emmalanyon200,2023-09-13T16:24:04Z,0,Austin te amo eres muy tierno y amable con las personas,True
@janabaresova1635,2023-09-13T16:02:45Z,0,Miluju....❤❤❤,True
@backdoorarts2636,2023-09-13T15:23:23Z,2,"There you go. This is the first time I am listening your music and looking back to your old songs, this live is something very special. Love for you, and music.",True
@SammiToo,2023-09-13T14:54:07Z,0,❤❤,True
@coettel,2023-09-13T13:55:58Z,2,Love this so much!!❤,True
@desertrebelpyro9238,2023-09-13T13:49:31Z,0,Beautiful post ! Your music has got me through some hard times thank you for bringing such beautiful music to your fans we love ya!,True
@pewpeww4765,2023-09-13T13:17:53Z,0,posty got that immaculate voice aswell!,True
@lisalease3831,2023-09-13T12:53:37Z,0,Posty! I wanna hear you sing Tennessee Whiskey!,True
@markivanwycocruz1030,2023-09-13T12:38:20Z,0,"Hope you'll see this posty, Can you please sign my Converse shoes on your Concert here in the Philippines? But my ticket is only on General Admission, can't reach you at the stage 😢 I'm your biggest fan since 2016🤩",True
@amandaneal9376,2023-09-13T11:57:28Z,21,"The whole Austin album is phenomenal! Each song is it's own vibe. And with each song it feels like I have taken a drug, it's amazing how talented and awesome you are Austin Post! You're a legend! ❤❤❤❤",True
@post_malone_love,2023-09-13T08:53:37Z,0,아 너무좋다 포말아 사랑한다 포둥아 내사랑,True
@TheSkala9,2023-09-13T06:42:47Z,0,1:44 Post Malone showing respect to Dr. Disrespect with the dance,True
@fanappe,2023-09-13T06:24:35Z,0,❤,True
@dropkickmolotov,2023-09-13T05:53:11Z,0,"I forever challenge post to a game of beer pong. U live in northern utah, i live in southern. Let's do it! Loser gets a stupid tattoo of the winners choice.",True
@OcultaManu,2023-09-13T03:33:13Z,0,The city for which I’m named after! My mother named me after two cities in Texas. Austin Kyle,True
@victoriarice7467,2023-09-13T03:15:53Z,0,❤🎉 Love it Post! From your Victoria!❣,True
@muhacozon148,2023-09-13T00:39:13Z,0,🫖,True
@margarethsil,2023-09-13T00:29:05Z,1,Simplesmente: POST MALONE⭐,True
@AugustoBaldez-ur7cj,2023-09-12T23:57:55Z,2,"Essa é  incrivelmente boa, demais!😊Jacquelline  Sittimy.",True
@aaronanderin,2023-09-12T23:03:53Z,26,"yes Post. This is everything I needed bro. You're saving people lives, Inspiring musicians, and pushing a movement. Much Love From Texas. Aaron",True
@lilman733,2023-09-12T22:42:23Z,2,Post Malone your cousin is my Spanish teacher,True
@josephbtw479,2023-09-12T22:28:51Z,1,fell off so hard,True
@AugustoBaldez-ur7cj,2023-09-12T20:52:50Z,2,"Isso que eu chamo, de cantar. É  um  iluminado!Jacquelline Sittimy.",True
